step 01078/01905 (56.59%) | loss: 3.437685 | lrm: 0.68 | dt: 880.65ms | tok/sec: 297,670 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 31 | total time: 16.28m | eta: 12.6m
[2026-08-11 17:06:49] OK   tokenizer -> gdrive:/tokenizer
step 01079/01905 (56.64%) | loss: 3.416431 | lrm: 0.68 | dt: 957.96ms | tok/sec: 273,646 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 32 | total time: 16.30m | eta: 12.6m
step 01080/01905 (56.69%) | loss: 3.422039 | lrm: 0.68 | dt: 890.11ms | tok/sec: 294,509 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 32 | total time: 16.31m | eta: 12.6m
[2026-08-11 17:06:51] OK   base_checkpoints -> gdrive:/base_checkpoints
step 01081/01905 (56.75%) | loss: 3.445729 | lrm: 0.68 | dt: 950.91ms | tok/sec: 275,677 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 33 | total time: 16.33m | eta: 12.6m
step 01082/01905 (56.80%) | loss: 3.448793 | lrm: 0.68 | dt: 905.29ms | tok/sec: 289,568 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 33 | total time: 16.34m | eta: 12.5m
step 01083/01905 (56.85%) | loss: 3.437357 | lrm: 0.68 | dt: 938.50ms | tok/sec: 279,322 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 34 | total time: 16.36m | eta: 12.5m
step 01084/01905 (56.90%) | loss: 3.496292 | lrm: 0.68 | dt: 906.47ms | tok/sec: 289,190 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 34 | total time: 16.37m | eta: 12.5m
step 01085/01905 (56.96%) | loss: 3.455902 | lrm: 0.68 | dt: 936.27ms | tok/sec: 279,986 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 35 | total time: 16.39m | eta: 12.5m
step 01086/01905 (57.01%) | loss: 3.466979 | lrm: 0.68 | dt: 906.32ms | tok/sec: 289,239 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 35 | total time: 16.40m | eta: 12.5m
step 01087/01905 (57.06%) | loss: 3.477175 | lrm: 0.68 | dt: 904.99ms | tok/sec: 289,665 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 36 | total time: 16.42m | eta: 12.5m
step 01088/01905 (57.11%) | loss: 3.460501 | lrm: 0.68 | dt: 884.93ms | tok/sec: 296,232 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 36 | total time: 16.43m | eta: 12.5m
step 01089/01905 (57.17%) | loss: 3.471453 | lrm: 0.68 | dt: 878.25ms | tok/sec: 298,483 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 36 | total time: 16.45m | eta: 12.4m
step 01090/01905 (57.22%) | loss: 3.427389 | lrm: 0.68 | dt: 895.48ms | tok/sec: 292,740 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 37 | total time: 16.46m | eta: 12.4m
step 01091/01905 (57.27%) | loss: 3.432883 | lrm: 0.67 | dt: 879.31ms | tok/sec: 298,124 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 37 | total time: 16.48m | eta: 12.4m
step 01092/01905 (57.32%) | loss: 3.437620 | lrm: 0.67 | dt: 922.71ms | tok/sec: 284,102 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 38 | total time: 16.49m | eta: 12.4m
step 01093/01905 (57.38%) | loss: 3.397075 | lrm: 0.67 | dt: 879.69ms | tok/sec: 297,997 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 38 | total time: 16.51m | eta: 12.4m
step 01094/01905 (57.43%) | loss: 3.408465 | lrm: 0.67 | dt: 922.58ms | tok/sec: 284,141 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 39 | total time: 16.52m | eta: 12.4m
step 01095/01905 (57.48%) | loss: 3.409478 | lrm: 0.67 | dt: 898.23ms | tok/sec: 291,844 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 39 | total time: 16.54m | eta: 12.3m
step 01096/01905 (57.53%) | loss: 3.409704 | lrm: 0.67 | dt: 896.03ms | tok/sec: 292,561 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 40 | total time: 16.55m | eta: 12.3m
step 01097/01905 (57.59%) | loss: 3.414298 | lrm: 0.67 | dt: 892.50ms | tok/sec: 293,717 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 40 | total time: 16.57m | eta: 12.3m
step 01098/01905 (57.64%) | loss: 3.412386 | lrm: 0.67 | dt: 909.23ms | tok/sec: 288,315 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 41 | total time: 16.58m | eta: 12.3m
step 01099/01905 (57.69%) | loss: 3.409975 | lrm: 0.67 | dt: 876.34ms | tok/sec: 299,135 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 41 | total time: 16.60m | eta: 12.3m
step 01100/01905 (57.74%) | loss: 3.447003 | lrm: 0.67 | dt: 899.90ms | tok/sec: 291,304 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 42 | total time: 16.61m | eta: 12.3m
step 01101/01905 (57.80%) | loss: 3.427246 | lrm: 0.67 | dt: 884.66ms | tok/sec: 296,320 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 42 | total time: 16.63m | eta: 12.3m
step 01102/01905 (57.85%) | loss: 3.422469 | lrm: 0.67 | dt: 905.26ms | tok/sec: 289,577 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 43 | total time: 16.64m | eta: 12.2m
step 01103/01905 (57.90%) | loss: 3.430830 | lrm: 0.67 | dt: 897.51ms | tok/sec: 292,078 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 43 | total time: 16.66m | eta: 12.2m
step 01104/01905 (57.95%) | loss: 3.457565 | lrm: 0.66 | dt: 919.03ms | tok/sec: 285,239 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 44 | total time: 16.67m | eta: 12.2m
step 01105/01905 (58.01%) | loss: 3.445322 | lrm: 0.66 | dt: 900.02ms | tok/sec: 291,265 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 44 | total time: 16.69m | eta: 12.2m
step 01106/01905 (58.06%) | loss: 3.424023 | lrm: 0.66 | dt: 912.17ms | tok/sec: 287,384 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 45 | total time: 16.70m | eta: 12.2m
step 01107/01905 (58.11%) | loss: 3.437008 | lrm: 0.66 | dt: 893.79ms | tok/sec: 293,293 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 45 | total time: 16.72m | eta: 12.2m
step 01108/01905 (58.16%) | loss: 3.435905 | lrm: 0.66 | dt: 946.54ms | tok/sec: 276,950 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 46 | total time: 16.73m | eta: 12.1m
step 01109/01905 (58.22%) | loss: 3.418869 | lrm: 0.66 | dt: 890.00ms | tok/sec: 294,543 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 46 | total time: 16.75m | eta: 12.1m
step 01110/01905 (58.27%) | loss: 3.393500 | lrm: 0.66 | dt: 913.05ms | tok/sec: 287,108 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 47 | total time: 16.76m | eta: 12.1m
step 01111/01905 (58.32%) | loss: 3.361397 | lrm: 0.66 | dt: 879.29ms | tok/sec: 298,132 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 47 | total time: 16.78m | eta: 12.1m
step 01112/01905 (58.37%) | loss: 3.370344 | lrm: 0.66 | dt: 912.45ms | tok/sec: 287,297 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 48 | total time: 16.79m | eta: 12.1m
step 01113/01905 (58.43%) | loss: 3.371357 | lrm: 0.66 | dt: 979.92ms | tok/sec: 267,516 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 48 | total time: 16.81m | eta: 12.1m
step 01114/01905 (58.48%) | loss: 3.362111 | lrm: 0.66 | dt: 908.66ms | tok/sec: 288,496 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 49 | total time: 16.83m | eta: 12.1m
step 01115/01905 (58.53%) | loss: 3.362793 | lrm: 0.66 | dt: 861.98ms | tok/sec: 304,119 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 49 | total time: 16.84m | eta: 12.0m
step 01116/01905 (58.58%) | loss: 3.335562 | lrm: 0.66 | dt: 879.13ms | tok/sec: 298,185 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 50 | total time: 16.85m | eta: 12.0m
step 01117/01905 (58.64%) | loss: 3.343664 | lrm: 0.65 | dt: 965.19ms | tok/sec: 271,597 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 50 | total time: 16.87m | eta: 12.0m
step 01118/01905 (58.69%) | loss: 3.368549 | lrm: 0.65 | dt: 919.54ms | tok/sec: 285,082 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 51 | total time: 16.89m | eta: 12.0m
step 01119/01905 (58.74%) | loss: 3.363107 | lrm: 0.65 | dt: 879.11ms | tok/sec: 298,192 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 51 | total time: 16.90m | eta: 12.0m
step 01120/01905 (58.79%) | loss: 3.350143 | lrm: 0.65 | dt: 912.59ms | tok/sec: 287,253 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 52 | total time: 16.92m | eta: 12.0m
step 01121/01905 (58.85%) | loss: 3.364301 | lrm: 0.65 | dt: 905.13ms | tok/sec: 289,620 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 52 | total time: 16.93m | eta: 11.9m
step 01122/01905 (58.90%) | loss: 3.395893 | lrm: 0.65 | dt: 916.43ms | tok/sec: 286,049 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 53 | total time: 16.95m | eta: 11.9m
step 01123/01905 (58.95%) | loss: 3.396027 | lrm: 0.65 | dt: 893.03ms | tok/sec: 293,543 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 53 | total time: 16.96m | eta: 11.9m
step 01124/01905 (59.00%) | loss: 3.389639 | lrm: 0.65 | dt: 922.86ms | tok/sec: 284,056 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 54 | total time: 16.98m | eta: 11.9m
step 01125/01905 (59.06%) | loss: 3.396431 | lrm: 0.65 | dt: 891.78ms | tok/sec: 293,955 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 54 | total time: 16.99m | eta: 11.9m
step 01126/01905 (59.11%) | loss: 3.376729 | lrm: 0.65 | dt: 890.41ms | tok/sec: 294,407 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 54 | total time: 17.01m | eta: 11.9m
step 01127/01905 (59.16%) | loss: 3.389728 | lrm: 0.65 | dt: 915.05ms | tok/sec: 286,479 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 55 | total time: 17.02m | eta: 11.9m
step 01128/01905 (59.21%) | loss: 3.395831 | lrm: 0.65 | dt: 890.33ms | tok/sec: 294,435 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 55 | total time: 17.04m | eta: 11.8m
step 01129/01905 (59.27%) | loss: 3.424005 | lrm: 0.65 | dt: 919.93ms | tok/sec: 284,961 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 56 | total time: 17.05m | eta: 11.8m
step 01130/01905 (59.32%) | loss: 3.409672 | lrm: 0.64 | dt: 881.00ms | tok/sec: 297,551 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 56 | total time: 17.07m | eta: 11.8m
step 01131/01905 (59.37%) | loss: 3.416038 | lrm: 0.64 | dt: 910.85ms | tok/sec: 287,800 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 57 | total time: 17.08m | eta: 11.8m
step 01132/01905 (59.42%) | loss: 3.419385 | lrm: 0.64 | dt: 890.30ms | tok/sec: 294,445 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 57 | total time: 17.10m | eta: 11.8m
step 01133/01905 (59.48%) | loss: 3.410043 | lrm: 0.64 | dt: 937.32ms | tok/sec: 279,672 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 58 | total time: 17.11m | eta: 11.8m
step 01134/01905 (59.53%) | loss: 3.430389 | lrm: 0.64 | dt: 894.24ms | tok/sec: 293,147 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 58 | total time: 17.13m | eta: 11.7m
step 01135/01905 (59.58%) | loss: 3.407988 | lrm: 0.64 | dt: 905.53ms | tok/sec: 289,493 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 59 | total time: 17.14m | eta: 11.7m
step 01136/01905 (59.63%) | loss: 3.410794 | lrm: 0.64 | dt: 886.91ms | tok/sec: 295,568 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 59 | total time: 17.16m | eta: 11.7m
step 01137/01905 (59.69%) | loss: 3.396063 | lrm: 0.64 | dt: 914.92ms | tok/sec: 286,521 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 60 | total time: 17.17m | eta: 11.7m
step 01138/01905 (59.74%) | loss: 3.369947 | lrm: 0.64 | dt: 897.81ms | tok/sec: 291,983 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 60 | total time: 17.19m | eta: 11.7m
step 01139/01905 (59.79%) | loss: 3.367791 | lrm: 0.64 | dt: 968.36ms | tok/sec: 270,710 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 61 | total time: 17.20m | eta: 11.7m
step 01140/01905 (59.84%) | loss: 3.345031 | lrm: 0.64 | dt: 888.51ms | tok/sec: 295,036 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 61 | total time: 17.22m | eta: 11.7m
step 01141/01905 (59.90%) | loss: 3.328566 | lrm: 0.64 | dt: 921.15ms | tok/sec: 284,583 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 62 | total time: 17.23m | eta: 11.6m
step 01142/01905 (59.95%) | loss: 3.317826 | lrm: 0.64 | dt: 889.22ms | tok/sec: 294,803 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 62 | total time: 17.25m | eta: 11.6m
step 01143/01905 (60.00%) | loss: 3.338883 | lrm: 0.63 | dt: 923.94ms | tok/sec: 283,723 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 63 | total time: 17.26m | eta: 11.6m
step 01144/01905 (60.05%) | loss: 3.343129 | lrm: 0.63 | dt: 893.36ms | tok/sec: 293,435 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 63 | total time: 17.28m | eta: 11.6m
step 01145/01905 (60.10%) | loss: 3.363919 | lrm: 0.63 | dt: 908.15ms | tok/sec: 288,657 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 64 | total time: 17.29m | eta: 11.6m
step 01146/01905 (60.16%) | loss: 3.394079 | lrm: 0.63 | dt: 880.56ms | tok/sec: 297,700 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 64 | total time: 17.31m | eta: 11.6m
step 01147/01905 (60.21%) | loss: 3.414724 | lrm: 0.63 | dt: 910.43ms | tok/sec: 287,934 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 65 | total time: 17.32m | eta: 11.5m
step 01148/01905 (60.26%) | loss: 3.427823 | lrm: 0.63 | dt: 874.68ms | tok/sec: 299,703 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 65 | total time: 17.34m | eta: 11.5m
[2026-08-11 17:07:52] OK   tokenizer -> gdrive:/tokenizer
step 01149/01905 (60.31%) | loss: 3.407751 | lrm: 0.63 | dt: 899.87ms | tok/sec: 291,312 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 66 | total time: 17.35m | eta: 11.5m
step 01150/01905 (60.37%) | loss: 3.405188 | lrm: 0.63 | dt: 895.19ms | tok/sec: 292,835 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 66 | total time: 17.37m | eta: 11.5m
[2026-08-11 17:07:54] OK   base_checkpoints -> gdrive:/base_checkpoints
step 01151/01905 (60.42%) | loss: 3.410788 | lrm: 0.63 | dt: 922.47ms | tok/sec: 284,175 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 67 | total time: 17.38m | eta: 11.5m
step 01152/01905 (60.47%) | loss: 3.410261 | lrm: 0.63 | dt: 883.06ms | tok/sec: 296,860 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 67 | total time: 17.40m | eta: 11.5m
step 01153/01905 (60.52%) | loss: 3.375301 | lrm: 0.63 | dt: 905.60ms | tok/sec: 289,468 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 68 | total time: 17.41m | eta: 11.5m
step 01154/01905 (60.58%) | loss: 3.380496 | lrm: 0.63 | dt: 900.97ms | tok/sec: 290,956 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 68 | total time: 17.43m | eta: 11.4m
step 01155/01905 (60.63%) | loss: 3.368057 | lrm: 0.63 | dt: 913.66ms | tok/sec: 286,915 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 69 | total time: 17.44m | eta: 11.4m
step 01156/01905 (60.68%) | loss: 3.370873 | lrm: 0.62 | dt: 896.36ms | tok/sec: 292,452 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 69 | total time: 17.46m | eta: 11.4m
step 01157/01905 (60.73%) | loss: 3.382017 | lrm: 0.62 | dt: 926.03ms | tok/sec: 283,083 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 70 | total time: 17.47m | eta: 11.4m
step 01158/01905 (60.79%) | loss: 3.394301 | lrm: 0.62 | dt: 887.99ms | tok/sec: 295,209 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 70 | total time: 17.49m | eta: 11.4m
step 01159/01905 (60.84%) | loss: 3.385860 | lrm: 0.62 | dt: 863.34ms | tok/sec: 303,639 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 70 | total time: 17.50m | eta: 11.4m
step 01160/01905 (60.89%) | loss: 3.379180 | lrm: 0.62 | dt: 881.75ms | tok/sec: 297,299 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 71 | total time: 17.52m | eta: 11.3m
step 01161/01905 (60.94%) | loss: 3.395823 | lrm: 0.62 | dt: 895.69ms | tok/sec: 292,671 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 71 | total time: 17.53m | eta: 11.3m
step 01162/01905 (61.00%) | loss: 3.396546 | lrm: 0.62 | dt: 920.28ms | tok/sec: 284,851 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 72 | total time: 17.55m | eta: 11.3m
step 01163/01905 (61.05%) | loss: 3.392004 | lrm: 0.62 | dt: 881.36ms | tok/sec: 297,430 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 72 | total time: 17.56m | eta: 11.3m
step 01164/01905 (61.10%) | loss: 3.375663 | lrm: 0.62 | dt: 913.25ms | tok/sec: 287,046 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 73 | total time: 17.58m | eta: 11.3m
step 01165/01905 (61.15%) | loss: 3.334581 | lrm: 0.62 | dt: 878.61ms | tok/sec: 298,361 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 73 | total time: 17.59m | eta: 11.3m
step 01166/01905 (61.21%) | loss: 3.349900 | lrm: 0.62 | dt: 992.43ms | tok/sec: 264,143 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 74 | total time: 17.61m | eta: 11.3m
step 01167/01905 (61.26%) | loss: 3.326797 | lrm: 0.62 | dt: 897.19ms | tok/sec: 292,184 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 74 | total time: 17.62m | eta: 11.2m
step 01168/01905 (61.31%) | loss: 3.329626 | lrm: 0.62 | dt: 917.09ms | tok/sec: 285,842 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 75 | total time: 17.64m | eta: 11.2m
step 01169/01905 (61.36%) | loss: 3.341004 | lrm: 0.61 | dt: 892.32ms | tok/sec: 293,779 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 75 | total time: 17.65m | eta: 11.2m
step 01170/01905 (61.42%) | loss: 3.326127 | lrm: 0.61 | dt: 913.83ms | tok/sec: 286,863 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 76 | total time: 17.67m | eta: 11.2m
step 01171/01905 (61.47%) | loss: 3.325230 | lrm: 0.61 | dt: 924.97ms | tok/sec: 283,406 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 76 | total time: 17.68m | eta: 11.2m
step 01172/01905 (61.52%) | loss: 3.317943 | lrm: 0.61 | dt: 910.44ms | tok/sec: 287,931 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 77 | total time: 17.70m | eta: 11.2m
step 01173/01905 (61.57%) | loss: 3.313637 | lrm: 0.61 | dt: 889.93ms | tok/sec: 294,566 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 77 | total time: 17.71m | eta: 11.1m
step 01174/01905 (61.63%) | loss: 3.324704 | lrm: 0.61 | dt: 913.80ms | tok/sec: 286,873 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 78 | total time: 17.73m | eta: 11.1m
step 01175/01905 (61.68%) | loss: 3.329304 | lrm: 0.61 | dt: 874.20ms | tok/sec: 299,866 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 78 | total time: 17.74m | eta: 11.1m
step 01176/01905 (61.73%) | loss: 3.316541 | lrm: 0.61 | dt: 876.05ms | tok/sec: 299,235 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 79 | total time: 17.76m | eta: 11.1m
step 01177/01905 (61.78%) | loss: 3.335506 | lrm: 0.61 | dt: 863.75ms | tok/sec: 303,495 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 79 | total time: 17.77m | eta: 11.1m
step 01178/01905 (61.84%) | loss: 3.326467 | lrm: 0.61 | dt: 874.64ms | tok/sec: 299,716 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 80 | total time: 17.79m | eta: 11.1m
step 01179/01905 (61.89%) | loss: 3.344044 | lrm: 0.61 | dt: 864.73ms | tok/sec: 303,149 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 80 | total time: 17.80m | eta: 11.1m
step 01180/01905 (61.94%) | loss: 3.344342 | lrm: 0.61 | dt: 924.24ms | tok/sec: 283,630 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 81 | total time: 17.82m | eta: 11.0m
step 01181/01905 (61.99%) | loss: 3.352161 | lrm: 0.61 | dt: 900.61ms | tok/sec: 291,075 | bf16_mfu: 0.00 | epoch: 1 pq: 6 rg: 81 | total time: 17.83m | eta: 11.0m
step 01182/01905 (62.05%) | loss: 3.325095 | lrm: 0.60 | dt: 912.25ms | tok/sec: 287,361 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 0 | total time: 17.85m | eta: 11.0m
step 01183/01905 (62.10%) | loss: 3.327323 | lrm: 0.60 | dt: 877.16ms | tok/sec: 298,855 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 0 | total time: 17.86m | eta: 11.0m
step 01184/01905 (62.15%) | loss: 3.390663 | lrm: 0.60 | dt: 894.44ms | tok/sec: 293,082 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 1 | total time: 17.88m | eta: 11.0m
step 01185/01905 (62.20%) | loss: 3.391966 | lrm: 0.60 | dt: 865.40ms | tok/sec: 302,917 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 1 | total time: 17.89m | eta: 11.0m
step 01186/01905 (62.26%) | loss: 3.387830 | lrm: 0.60 | dt: 863.42ms | tok/sec: 303,609 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 1 | total time: 17.91m | eta: 10.9m
step 01187/01905 (62.31%) | loss: 3.385228 | lrm: 0.60 | dt: 879.65ms | tok/sec: 298,010 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 2 | total time: 17.92m | eta: 10.9m
step 01188/01905 (62.36%) | loss: 3.394536 | lrm: 0.60 | dt: 863.50ms | tok/sec: 303,582 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 2 | total time: 17.94m | eta: 10.9m
step 01189/01905 (62.41%) | loss: 3.378595 | lrm: 0.60 | dt: 880.06ms | tok/sec: 297,870 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 3 | total time: 17.95m | eta: 10.9m
step 01190/01905 (62.47%) | loss: 3.400960 | lrm: 0.60 | dt: 862.79ms | tok/sec: 303,831 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 3 | total time: 17.96m | eta: 10.9m
step 01191/01905 (62.52%) | loss: 3.423972 | lrm: 0.60 | dt: 886.29ms | tok/sec: 295,776 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 4 | total time: 17.98m | eta: 10.9m
step 01192/01905 (62.57%) | loss: 3.409113 | lrm: 0.60 | dt: 882.38ms | tok/sec: 297,086 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 4 | total time: 17.99m | eta: 10.9m
step 01193/01905 (62.62%) | loss: 3.404949 | lrm: 0.60 | dt: 908.22ms | tok/sec: 288,636 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 5 | total time: 18.01m | eta: 10.8m
step 01194/01905 (62.68%) | loss: 3.404459 | lrm: 0.60 | dt: 914.76ms | tok/sec: 286,570 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 5 | total time: 18.02m | eta: 10.8m
step 01195/01905 (62.73%) | loss: 3.391935 | lrm: 0.59 | dt: 905.26ms | tok/sec: 289,579 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 6 | total time: 18.04m | eta: 10.8m
step 01196/01905 (62.78%) | loss: 3.383107 | lrm: 0.59 | dt: 863.01ms | tok/sec: 303,756 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 6 | total time: 18.05m | eta: 10.8m
step 01197/01905 (62.83%) | loss: 3.361073 | lrm: 0.59 | dt: 872.36ms | tok/sec: 300,500 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 7 | total time: 18.07m | eta: 10.8m
step 01198/01905 (62.89%) | loss: 3.366512 | lrm: 0.59 | dt: 862.57ms | tok/sec: 303,910 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 7 | total time: 18.08m | eta: 10.8m
step 01199/01905 (62.94%) | loss: 3.354058 | lrm: 0.59 | dt: 882.27ms | tok/sec: 297,125 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 8 | total time: 18.10m | eta: 10.7m
2026-08-11 17:08:37,851 - nanochat.checkpoint_manager - INFO - Saved model parameters to: /root/nanochat_cache/base_checkpoints/a10/model_001200.pt
2026-08-11 17:08:37,851 - nanochat.checkpoint_manager - INFO - Saved metadata to: /root/nanochat_cache/base_checkpoints/a10/meta_001200.json
2026-08-11 17:08:38,217 - nanochat.checkpoint_manager - INFO - Saved optimizer state to: /root/nanochat_cache/base_checkpoints/a10/optim_001200_rank0.pt
step 01200/01905 (62.99%) | loss: 3.360084 | lrm: 0.59 | dt: 859.30ms | tok/sec: 305,065 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 8 | total time: 18.11m | eta: 10.7m
step 01201/01905 (63.04%) | loss: 3.374068 | lrm: 0.59 | dt: 913.69ms | tok/sec: 286,906 | bf16_mfu: 0.00 | epoch: 1 pq: 7 rg: 9 | total time: 18.13m | eta: 10.7m
